income,hours.per.week,age,education,occupation,workclass,native.country
0,40,28,7,9,1,0
0,60,52,13,5,3,0
1,38,40,14,6,6,1
0,7,22,13,5,1,0
0,45,29,9,5,3,0
0,60,31,4,6,2,0
0,40,38,9,2,1,0
1,70,22,7,8,1,0
0,40,43,5,5,1,1
1,50,43,13,5,3,0
0,50,33,10,5,1,0
0,35,17,6,3,3,0
0,40,45,9,9,1,0
0,45,55,6,2,5,0
1,35,51,9,11,2,0
0,40,65,6,2,4,0
0,45,21,13,6,1,0
0,40,40,9,3,1,0
0,37,58,10,9,1,0
0,58,53,9,5,4,0
0,40,56,9,3,5,0
0,50,37,10,9,1,0
0,40,44,13,2,1,0
0,38,49,5,7,1,0
1,50,36,10,8,1,0
0,60,59,13,2,3,0
0,40,33,9,9,1,0
0,25,26,10,5,1,0
0,40,25,14,9,1,0
0,15,28,10,9,1,0
0,38,41,11,9,1,0
0,70,45,12,10,1,0
0,40,43,9,7,1,0
0,40,30,5,7,1,0
0,50,33,9,2,1,0
0,40,34,10,9,1,0
0,30,21,12,3,1,0
0,40,48,3,11,1,0
0,20,22,10,9,1,0
0,60,47,10,4,1,0
0,40,27,13,1,1,1
0,25,18,7,7,1,0
1,40,43,14,6,1,0
0,20,36,10,4,1,0
0,40,37,9,2,4,0
0,20,24,12,2,1,0
0,40,24,9,11,1,0
1,40,48,13,5,1,0
0,16,75,2,3,1,0
1,70,43,13,6,2,0
0,50,64,13,5,1,0
0,40,36,9,4,1,0
0,40,53,10,1,1,0
0,20,22,10,6,1,0
0,36,73,9,3,2,0
0,40,46,9,9,1,0
1,40,43,9,2,1,0
0,20,20,9,9,1,0
0,40,43,10,7,4,0
0,25,40,9,4,1,0
1,40,36,13,6,1,0
0,45,64,13,4,3,0
1,65,46,14,5,5,0
0,70,41,13,6,5,0
0,40,28,10,9,1,0
0,45,23,10,4,1,0
1,60,30,13,13,4,0
0,40,44,13,9,1,1
1,45,27,9,11,1,0
0,34,25,9,3,1,0
0,40,29,6,2,1,0
1,40,54,9,8,1,1
0,65,27,13,10,1,0
0,35,34,9,2,1,0
0,50,38,10,4,1,0
1,40,56,14,6,1,0
0,62,35,9,4,3,0
0,40,23,10,2,1,0
0,20,19,10,4,1,0
0,40,27,9,4,1,1
1,70,49,10,4,3,0
0,20,23,10,3,1,0
0,40,24,9,3,1,0
0,40,34,9,8,1,1
0,40,25,9,11,4,0
0,50,33,10,2,2,0
0,27,22,11,9,1,0
0,30,54,9,9,5,0
0,40,39,14,6,3,0
0,40,25,13,6,1,0
0,26,75,9,9,3,0
0,30,28,9,8,2,0
0,50,50,13,4,1,0
1,55,62,13,2,2,0
0,40,40,9,8,1,0
0,37,58,13,6,5,0
0,40,24,11,5,4,0
0,30,21,9,3,1,0
0,60,48,9,5,1,0
0,70,34,9,11,1,0
0,40,23,9,12,1,1
0,40,42,10,2,5,0
0,60,52,9,10,3,0
0,60,56,13,5,2,0
1,40,48,9,9,4,0
1,70,37,9,5,2,1
0,35,25,9,2,1,0
1,40,40,13,7,1,0
0,45,34,7,8,1,0
0,40,52,9,3,1,0
0,40,36,9,3,5,0
0,40,28,13,6,1,0
0,9,20,10,9,1,1
1,40,68,9,6,1,1
0,40,35,9,11,1,0
0,40,32,9,8,1,0
1,50,64,14,5,1,0
0,23,17,6,7,1,0
0,20,25,13,6,1,0
0,40,31,12,8,1,1
0,10,67,9,4,1,0
0,40,29,9,3,1,0
0,40,31,9,8,1,0
0,37,21,9,2,1,0
0,16,67,6,11,1,0
1,40,41,9,13,6,0
0,36,27,13,1,1,0
0,50,51,8,11,1,0
0,46,28,9,2,1,0
0,40,21,10,2,1,0
1,40,28,12,8,1,0
0,35,29,9,3,1,0
0,70,39,9,5,3,0
0,40,21,13,9,1,1
0,40,43,12,2,1,0
0,50,28,7,11,1,0
1,43,31,5,4,1,0
0,45,27,10,9,1,0
0,40,34,10,13,6,0
0,40,25,9,1,1,0
0,40,34,13,1,1,1
0,50,40,14,2,3,0
0,35,21,9,3,1,0
0,25,25,10,5,1,0
0,40,21,9,9,1,0
0,30,19,10,11,2,0
1,40,49,11,2,3,0
0,20,20,10,3,1,0
0,47,36,7,11,1,0
0,40,32,10,5,1,0
0,32,23,10,9,1,0
0,10,21,10,4,1,0
0,40,25,13,5,1,0
0,40,24,13,4,1,0
0,20,22,10,6,1,0
0,40,26,9,3,1,1
0,40,22,5,8,1,1
1,40,41,13,13,5,0
0,40,18,9,9,1,0
0,40,24,13,4,1,0
0,17,36,13,9,1,0
0,55,45,14,6,5,0
1,40,38,10,1,5,0
1,50,38,9,2,1,0
0,40,34,9,10,2,0
0,40,53,11,9,5,0
1,40,32,12,6,1,0
0,30,17,7,4,1,0
0,48,31,9,13,5,0
0,45,47,16,6,6,0
0,50,27,9,4,1,0
0,30,61,10,9,4,0
0,40,33,9,11,1,0
0,40,67,9,8,1,0
0,40,38,13,2,1,0
0,40,25,9,4,1,0
0,40,33,3,3,5,1
0,40,27,9,9,1,0
1,60,45,9,2,1,0
0,40,24,13,9,1,1
0,40,23,12,1,1,0
0,40,48,10,9,1,0
1,40,61,10,9,4,0
0,20,22,9,6,1,0
0,40,34,12,1,1,0
0,50,35,10,9,4,0
0,40,36,6,2,1,0
0,40,24,9,5,1,0
0,40,60,5,2,1,0
0,20,64,9,2,1,0
0,35,22,9,4,1,0
0,65,27,3,12,1,1
0,60,36,10,11,6,0
0,30,27,9,4,1,0
0,40,52,10,4,1,0
0,45,57,9,10,2,0
0,24,23,10,9,1,1
0,40,29,9,8,2,0
0,80,34,9,11,1,0
0,30,38,9,3,1,0
1,84,50,9,10,2,0
0,40,50,7,11,1,0
1,40,51,13,5,2,0
0,40,17,6,2,3,0
0,40,25,7,7,1,1
0,40,19,9,2,1,0
0,40,43,9,2,2,0
0,40,18,5,8,1,1
0,40,27,14,5,1,0
0,60,39,12,10,1,0
1,40,44,13,4,1,0
0,35,19,9,9,1,0
0,40,32,9,3,5,0
1,40,48,9,2,1,0
0,50,46,11,4,1,0
0,20,65,7,4,1,0
1,45,57,13,6,3,0
0,32,48,9,3,1,1
0,40,27,6,7,1,0
0,70,29,9,10,2,0
0,15,65,9,3,1,0
0,40,47,10,9,4,0
0,16,17,5,2,1,0
0,40,38,3,7,5,1
1,40,38,14,6,5,0
0,4,39,9,4,2,0
0,41,52,6,8,1,0
1,58,46,10,5,2,0
0,30,22,13,5,1,0
0,50,56,14,4,1,0
0,30,37,7,6,2,0
1,55,59,13,4,1,0
0,45,31,5,2,1,0
0,20,22,10,4,1,1
1,60,48,16,6,2,0
0,60,63,13,5,3,0
0,10,53,9,10,1,0
0,24,39,11,4,1,0
0,50,59,15,6,1,0
0,40,45,9,8,1,0
0,45,39,10,9,1,0
0,35,60,9,9,6,0
0,56,38,13,6,1,0
0,40,31,9,9,1,0
1,50,61,13,6,2,0
0,20,26,13,4,1,1
0,60,32,10,5,1,0
0,20,25,13,5,5,0
0,11,66,6,11,1,0
0,40,31,9,2,1,0
0,16,22,10,3,1,0
1,40,46,13,5,5,0
0,35,33,10,3,1,0
0,30,26,14,6,6,0
0,50,42,13,10,2,0
0,40,45,9,3,1,0
0,6,43,10,6,1,1
0,99,27,13,5,1,0
0,40,42,9,11,1,0
1,45,38,13,1,1,0
0,40,44,9,9,1,0
1,64,36,9,2,1,0
0,60,37,9,3,1,1
1,50,29,13,5,1,0
0,45,42,13,5,2,1
0,20,80,10,9,1,0
0,40,61,7,11,1,0
0,25,20,10,3,1,0
0,40,23,9,2,1,0
1,40,48,10,2,4,0
0,50,24,13,5,1,0
0,40,71,9,2,6,0
0,6,49,7,3,1,0
0,50,39,9,14,4,0
0,25,22,13,9,1,0
0,40,67,13,9,4,0
0,25,18,9,4,1,0
0,40,50,9,9,1,0
0,40,56,11,10,2,0
0,20,23,10,3,1,0
0,40,26,10,11,1,0
0,40,32,9,8,1,0
0,40,27,9,10,1,1
0,60,43,11,7,1,0
1,35,31,10,2,6,0
1,40,57,10,2,1,0
0,35,25,13,5,1,0
0,36,22,12,3,1,0
0,35,20,12,9,5,0
0,40,39,10,5,1,1
0,40,27,14,6,6,0
0,40,41,9,11,5,0
0,45,31,13,6,5,0
0,20,41,11,4,1,0
0,40,25,13,5,1,0
1,40,29,11,6,6,0
0,50,22,9,3,1,0
0,91,62,4,13,1,0
0,40,29,9,5,4,0
1,70,44,10,5,1,0
0,2,32,13,9,1,0
0,40,20,12,8,1,0
1,40,65,10,8,6,0
0,36,24,9,7,1,0
1,50,37,14,5,2,0
0,40,43,9,1,5,0
1,60,38,13,4,2,0
0,35,28,11,4,1,0
1,40,32,9,9,1,0
1,45,38,14,5,1,0
0,40,33,10,1,1,0
1,60,42,13,5,2,0
0,40,27,9,2,1,0
0,40,41,9,7,1,0
1,60,47,14,6,5,0
0,45,55,7,5,1,0
0,8,30,10,2,2,0
0,50,54,10,2,1,0
1,40,40,13,9,1,0
0,40,21,9,9,1,0
0,25,34,13,2,1,0
1,40,30,13,6,1,0
0,45,31,10,9,1,0
0,37,22,9,11,1,0
1,40,37,9,3,1,0
0,40,52,14,6,5,0
0,40,57,10,6,3,0
0,48,48,10,9,1,0
1,40,58,9,5,1,0
0,50,35,5,2,2,0
0,45,40,9,5,1,0
0,25,30,9,4,1,0
0,40,26,9,5,2,1
0,60,46,9,6,2,0
0,40,26,10,9,4,0
0,40,50,13,6,4,0
1,50,22,9,11,1,0
0,40,36,14,1,1,1
1,52,30,9,4,1,0
1,50,58,11,5,1,0
0,40,19,9,9,1,0
0,40,29,4,3,1,1
0,40,30,10,2,1,0
0,45,47,10,3,2,0
1,45,51,10,6,1,0
0,40,26,6,7,1,0
0,42,24,10,5,1,0
0,24,44,14,4,1,1
1,50,43,9,5,1,0
0,50,35,13,5,1,0
1,40,41,9,5,1,0
0,40,38,10,9,1,0
0,43,54,6,4,1,1
0,40,62,9,2,1,0
0,60,45,16,5,1,0
0,35,30,9,5,1,1
0,40,32,9,2,1,0
0,40,23,9,3,2,0
0,14,84,12,9,5,0
0,60,46,13,6,1,0
1,40,29,13,6,1,0
1,55,33,12,5,1,0
0,42,23,10,1,1,0
0,40,42,15,6,6,0
0,20,17,7,3,1,0
0,40,60,3,11,1,0
0,40,31,8,11,1,0
0,40,28,4,9,1,1
0,48,31,5,7,1,0
0,40,61,9,7,1,0
1,50,43,15,6,6,0
0,49,40,10,9,6,0
0,40,39,9,5,1,0
0,27,37,10,9,5,0
0,40,47,10,2,1,0
1,65,45,10,11,4,0
0,60,30,9,2,1,0
0,40,30,15,6,2,0
1,40,51,9,2,5,0
1,72,31,13,6,1,0
1,25,48,13,5,3,0
0,30,20,10,9,1,0
0,25,19,9,9,1,0
0,35,50,14,5,1,0
0,50,33,9,5,1,0
0,40,30,10,11,1,0
0,40,23,13,4,1,0
0,5,24,12,4,1,0
0,45,28,12,9,1,0
0,38,38,9,9,1,0
1,60,52,13,13,4,0
0,40,32,10,2,1,0
0,32,37,12,6,1,0
1,40,36,13,6,1,0
1,40,39,13,9,1,0
0,56,49,9,13,5,0
0,40,40,12,5,5,0
0,45,42,7,11,1,0
0,40,35,13,6,1,0
0,81,39,9,3,1,0
0,40,32,12,2,5,0
0,50,22,7,2,1,0
0,40,53,10,9,5,0
0,40,25,9,9,1,0
1,70,44,9,2,1,0
1,40,52,14,6,1,0
0,40,42,9,11,6,0
0,50,34,7,11,1,0
0,40,27,10,8,1,0
0,40,37,9,8,1,0
0,40,26,9,6,1,0
0,28,57,9,4,1,0
0,48,36,12,5,2,0
0,40,27,13,4,1,0
0,15,17,7,7,1,0
0,40,30,3,2,1,1
1,48,37,12,9,1,0
0,40,31,13,4,5,0
0,20,23,11,9,1,0
0,45,32,6,2,1,0
1,40,58,9,4,1,0
0,8,31,9,3,1,0
1,40,44,13,5,1,0
1,48,42,13,11,1,0
0,35,45,9,9,1,0
0,35,20,9,2,1,0
0,40,35,9,9,1,0
0,40,50,11,1,1,0
0,28,56,9,7,1,0
1,40,48,12,4,1,0
0,15,58,14,3,2,0
0,50,32,12,2,1,0
0,12,23,10,4,1,0
0,40,48,9,8,1,0
0,70,33,9,13,1,0
0,45,48,13,6,1,1
0,40,40,12,5,5,0
0,40,50,10,6,1,0
0,35,52,6,2,2,0
0,30,19,9,3,1,0
1,30,36,15,4,2,0
1,40,39,13,6,1,1
0,40,22,10,9,1,0
0,50,33,10,3,1,0
1,45,35,14,5,1,0
0,40,50,7,8,1,0
0,40,43,10,9,1,0
0,40,29,12,1,1,0
0,40,56,10,11,1,0
0,50,24,9,4,1,0
0,40,46,12,4,1,0
0,40,48,14,3,3,0
0,35,65,7,11,5,0
1,50,44,15,6,1,0
1,6,73,10,4,2,0
0,50,21,10,1,1,0
1,35,43,14,13,4,0
0,32,21,9,2,1,0
0,20,30,10,11,1,0
0,48,54,13,1,1,0
0,15,19,10,3,1,0
0,37,55,10,9,6,0
0,28,20,10,4,1,0
0,40,53,13,5,1,1
1,55,51,14,6,1,0
0,40,33,9,11,1,0
0,40,62,10,12,1,0
0,30,24,9,3,2,0
0,40,17,5,4,3,0
0,45,26,10,9,1,0
0,40,36,9,2,1,0
0,35,32,6,5,1,0
1,50,58,16,6,1,0
1,40,38,13,1,1,0
0,40,26,9,9,4,0
0,50,27,9,4,1,1
1,48,38,12,8,1,0
0,40,28,10,9,1,0
1,40,38,13,4,3,0
1,60,29,9,4,1,0
0,25,28,13,7,1,0
1,50,40,9,2,2,0
0,40,26,12,2,1,0
0,60,43,11,4,1,0
1,40,29,10,9,1,0
0,40,25,10,13,4,0
1,40,29,9,8,1,0
0,38,60,2,2,1,1
0,40,31,13,9,1,0
0,40,51,4,11,5,0
0,15,18,10,9,1,0
0,20,36,13,1,1,0
1,40,35,13,9,1,1
1,38,48,13,9,1,0
0,25,78,4,10,2,0
0,17,72,13,13,1,0
0,40,24,10,5,1,0
0,30,48,10,7,1,0
0,40,28,9,9,1,0
0,40,26,14,3,1,0
0,60,29,13,4,1,0
0,40,47,3,3,1,1
1,50,50,13,5,1,0
0,40,35,3,2,4,1
0,20,17,7,11,1,0
1,48,41,10,2,1,0
0,42,37,9,11,1,0
0,40,35,9,3,5,0
0,40,56,4,2,1,1
0,40,23,10,11,1,0
0,32,33,11,6,1,0
1,40,79,9,5,3,0
0,40,28,13,6,1,0
0,20,55,7,4,1,0
0,50,59,14,6,6,0
0,40,22,13,6,1,0
0,19,19,7,4,1,1
0,35,41,3,10,1,1
0,40,32,12,9,1,1
0,35,45,9,3,1,0
0,45,61,3,10,1,1
0,40,34,13,4,1,0
0,40,43,12,2,2,0
0,60,35,16,6,1,0
0,20,65,9,13,1,0
1,55,24,13,5,1,1
0,40,37,9,9,1,0
0,50,34,10,10,2,0
1,60,42,9,11,1,0
0,40,18,4,3,1,0
0,15,43,10,5,4,0
1,40,31,10,3,1,0
0,20,19,10,4,1,0
0,50,40,10,5,3,1
0,40,32,13,6,1,0
1,40,47,10,5,1,0
0,40,32,10,11,5,0
0,35,46,16,6,3,0
1,65,40,13,5,1,0
0,35,36,13,2,1,0
0,36,33,12,4,1,0
0,35,23,3,11,6,0
0,40,21,6,8,1,0
0,32,40,9,3,1,0
1,50,53,16,6,6,0
0,72,53,10,11,2,0
0,60,58,5,7,1,0
1,55,51,9,4,1,0
0,65,31,9,3,1,0
0,40,35,9,2,2,0
0,35,31,10,9,5,0
0,35,21,10,3,1,0
1,55,39,14,2,2,0
1,40,51,6,2,1,0
0,12,18,7,3,1,0
0,48,32,10,9,1,0
0,32,56,13,3,1,0
0,40,35,11,13,1,0
0,40,63,8,4,1,0
1,50,61,9,5,1,0
0,40,23,10,3,1,0
1,50,52,14,6,5,0
0,50,19,9,4,1,0
1,50,33,14,6,6,0
0,50,35,13,4,1,0
1,60,35,9,11,1,0
0,40,38,15,6,1,0
0,60,23,13,9,1,0
0,60,22,12,1,1,0
0,40,20,9,7,1,0
0,40,19,9,7,1,0
1,40,47,9,8,1,0
0,40,59,7,2,1,0
0,40,38,9,4,1,0
0,50,36,9,3,1,0
0,40,27,3,3,1,1
0,40,24,12,11,1,0
0,35,35,9,3,1,1
0,39,22,10,3,6,1
0,52,37,9,11,1,0
0,25,28,9,3,1,0
0,50,55,9,4,1,0
0,44,32,13,4,1,0
0,45,47,10,2,5,0
0,40,23,13,3,1,0
0,45,50,14,6,5,0
0,84,40,9,10,2,0
0,40,28,13,13,1,0
1,40,43,13,9,1,0
1,35,36,13,6,1,0
0,15,25,13,6,1,0
0,38,42,10,9,1,0
0,40,35,10,11,1,1
0,40,34,9,2,1,0
1,38,50,13,5,6,0
0,60,30,10,11,1,0
1,44,44,14,6,1,0
0,40,52,12,2,1,0
0,60,35,11,4,1,0
1,40,36,12,6,1,0
0,52,30,13,5,1,1
0,40,39,13,5,1,0
0,96,25,2,10,1,1
0,40,26,13,1,1,0
0,20,20,9,4,1,0
0,40,20,10,13,1,0
0,50,26,9,11,1,0
0,35,24,10,9,1,0
1,40,48,13,1,1,0
0,99,62,9,12,1,0
0,40,48,9,8,1,0
1,40,52,13,4,1,0
0,44,25,13,4,1,0
0,40,58,3,8,1,0
0,45,40,13,6,4,0
0,20,19,10,3,1,0
0,40,37,7,7,1,0
0,40,23,7,8,1,1
0,60,31,9,2,2,0
0,20,64,4,2,2,0
0,16,28,10,9,5,0
0,40,32,9,2,1,0
0,44,49,10,9,5,0
1,40,35,10,9,1,0
1,45,45,16,5,1,0
1,60,46,13,3,2,1
0,16,19,10,9,1,0
0,40,29,9,8,1,1
0,35,25,9,13,6,0
0,40,37,13,9,1,0
0,40,30,9,9,1,0
0,40,28,9,8,1,1
0,35,32,10,5,1,0
0,40,34,7,8,1,0
0,36,34,9,9,1,0
0,40,20,10,4,1,0
0,40,27,14,11,3,0
0,40,36,9,9,4,0
0,40,35,10,4,1,0
0,35,37,9,5,1,0
0,50,32,9,2,1,0
0,20,32,14,6,1,0
0,48,52,9,4,1,0
1,40,50,10,2,1,0
0,30,23,9,3,1,0
0,45,25,9,2,1,0
0,50,21,1,10,1,1
0,32,31,9,4,1,0
0,30,31,10,3,2,0
0,40,41,12,3,1,0
0,60,47,10,1,1,0
0,45,20,10,9,1,0
0,25,29,6,8,1,0
0,40,51,10,9,5,0
1,33,30,13,6,5,0
1,35,48,13,9,1,0
0,35,62,13,4,1,0
0,30,22,13,3,1,0
0,32,20,9,4,1,0
0,40,31,13,1,1,0
0,40,30,10,2,1,0
0,38,52,9,9,1,0
0,40,20,9,6,1,0
1,40,37,12,5,5,0
0,40,65,13,3,1,0
0,35,27,9,2,1,1
1,60,62,13,4,1,0
0,35,53,9,4,1,0
1,50,38,13,4,1,0
0,40,49,12,6,1,0
0,40,21,9,8,1,0
0,40,18,10,9,1,0
0,40,25,13,6,1,0
0,40,36,7,2,1,0
1,55,52,9,5,1,0
0,14,19,10,1,1,0
0,40,23,13,9,1,0
0,15,63,13,4,2,0
0,45,63,12,3,2,0
0,30,76,10,9,5,0
1,50,45,9,2,3,0
1,45,44,10,4,3,0
0,40,51,4,11,1,0
1,40,43,14,6,5,0
0,40,53,7,8,1,0
0,40,29,12,9,1,0
0,40,41,10,6,1,0
0,40,44,9,2,4,0
0,40,27,9,2,1,0
0,50,35,10,6,1,0
0,30,60,12,2,1,0
0,45,33,13,5,1,0
1,40,35,13,4,1,0
0,38,31,10,9,6,0
0,35,57,16,6,2,0
0,45,30,5,2,1,0
0,40,45,6,8,1,1
0,18,25,13,3,1,0
1,40,51,10,5,3,0
0,40,42,3,9,1,1
0,45,28,12,7,1,0
0,40,53,13,1,4,0
0,40,25,9,9,4,0
0,40,47,9,8,1,0
0,40,30,9,11,1,0
0,40,48,9,2,1,0
0,40,22,10,3,1,0
0,30,32,10,2,2,0
1,45,33,16,6,2,0
0,40,31,9,3,1,0
1,20,43,10,3,1,1
0,40,26,12,3,1,0
0,40,34,9,10,1,0
1,40,50,13,6,5,0
0,40,30,9,9,6,0
0,20,17,7,3,1,0
0,40,35,14,6,5,0
0,40,29,10,2,1,0
1,40,34,13,4,1,0
0,40,32,9,7,1,0
0,40,47,10,9,4,0
0,40,40,10,4,1,0
0,40,26,12,3,1,0
0,40,30,9,3,1,1
0,40,54,9,2,1,0
1,55,53,13,6,1,0
0,40,43,4,10,1,0
0,20,25,10,10,1,0
0,40,39,9,2,1,0
1,25,57,9,11,5,0
0,34,47,9,3,1,0
0,35,45,9,3,1,0
0,40,24,13,6,6,0
0,40,32,6,2,2,0
0,35,25,10,4,1,0
0,40,57,3,8,1,0
0,51,28,9,4,1,1
0,55,27,13,6,1,0
0,20,28,13,9,1,0
0,42,44,9,10,2,1
0,45,27,9,8,1,0
0,40,61,13,5,1,0
0,99,25,7,3,1,0
0,24,28,5,7,1,0
0,40,20,10,2,1,0
0,40,33,12,4,1,1
0,40,38,9,3,6,0
0,25,31,9,4,1,0
1,45,40,14,6,1,0
1,55,43,10,5,1,0
1,60,38,14,5,1,0
0,30,19,10,5,1,0
0,50,56,11,3,1,0
1,45,38,14,5,1,0
0,25,18,9,3,6,0
0,20,68,10,3,1,0
0,50,35,12,11,1,0
0,40,32,6,2,1,0
1,40,43,10,6,4,0
0,40,30,6,8,1,0
0,40,38,12,8,1,0
0,40,27,9,7,1,0
1,60,28,16,6,1,1
0,40,26,12,3,1,0
0,20,21,10,8,1,0
0,40,19,9,3,1,0
0,30,20,10,9,1,0
0,40,25,13,13,6,0
0,50,28,10,2,2,1
1,42,36,12,9,1,0
0,40,23,13,2,1,1
0,50,24,13,9,1,0
0,40,23,9,3,1,0
0,20,24,13,6,1,0
0,8,25,9,3,2,0
0,40,24,9,8,1,0
0,62,30,9,5,1,0
0,33,36,10,5,1,0
0,40,45,9,3,1,1
0,48,34,9,9,1,0
1,44,65,13,5,3,1
0,40,42,12,6,1,0
0,70,27,15,6,6,0
0,40,40,10,4,1,1
1,40,53,10,9,4,0
1,50,54,9,4,1,0
0,35,30,13,6,6,0
1,45,59,9,11,1,0
0,55,42,9,5,2,0
0,40,23,9,9,1,0
0,15,28,13,3,1,0
0,40,20,9,7,1,0
0,20,22,10,4,1,0
0,40,44,10,8,1,0
0,40,40,8,2,1,0
1,37,37,12,1,1,0
0,50,39,9,8,1,0
0,45,44,10,3,2,0
0,37,27,5,8,1,1
0,40,50,9,9,1,0
1,40,39,13,6,1,0
0,40,41,9,4,1,0
1,40,55,13,13,1,0
0,35,53,2,3,1,1
0,50,53,14,6,5,0
0,40,21,9,2,1,0
0,40,30,9,8,1,0
1,60,53,14,5,1,0
1,40,60,13,5,1,1
0,40,59,5,8,1,1
1,48,37,13,5,1,0
0,40,49,5,2,1,0
0,11,73,10,6,5,0
0,20,58,9,3,1,0
0,40,35,10,7,1,0
0,50,24,10,6,6,0
0,38,62,9,9,1,0
0,40,58,9,9,1,0
0,40,21,9,4,1,0
0,40,30,13,2,1,0
0,45,31,9,2,1,0
0,34,31,9,3,1,0
0,40,30,11,4,1,0
0,40,29,9,11,1,0
0,40,36,7,11,1,0
0,50,54,13,10,2,0
1,40,59,10,13,5,0
0,45,55,10,9,1,0
0,20,22,11,9,1,0
0,40,42,9,8,1,0
0,40,36,11,4,1,0
1,40,32,13,6,1,0
0,40,44,4,2,1,0
0,40,25,7,7,1,1
0,50,31,9,11,1,0
0,40,33,9,3,1,0
1,50,54,11,4,2,0
0,48,42,9,5,2,0
0,44,49,9,11,1,0
0,44,30,9,9,1,0
0,45,54,9,5,1,0
0,40,39,10,11,1,0
0,40,24,10,8,1,0
0,44,21,9,9,1,0
0,30,23,5,3,1,0
0,42,54,9,9,1,0
0,20,23,14,4,1,0
0,25,23,10,6,1,0
0,40,32,7,3,1,0
0,40,57,9,2,1,0
0,30,18,9,9,1,0
0,40,21,10,8,1,0
0,22,53,10,9,1,0
0,40,21,10,7,1,0
1,55,53,16,5,1,0
0,40,24,9,2,1,0
0,40,36,11,3,4,0
0,60,29,14,5,1,0
0,40,23,10,4,1,0
0,50,44,10,5,1,0
0,48,32,14,6,5,0
0,50,25,13,5,1,0
0,27,41,9,2,2,0
0,30,18,9,3,1,0
0,40,29,13,7,1,0
0,40,19,9,3,1,0
1,65,35,15,6,2,0
1,50,52,13,6,1,0
0,40,28,6,8,1,0
0,40,38,9,3,1,0
0,40,42,10,4,1,0
0,40,41,13,6,1,0
0,38,23,13,6,1,0
1,76,31,14,4,1,0
0,45,31,3,8,1,1
1,40,46,14,6,1,0
0,20,18,7,4,1,0
1,38,57,14,1,2,0
0,38,25,12,9,1,0
1,40,32,14,5,1,0
0,40,27,5,10,1,0
0,40,43,9,2,6,0
1,40,56,13,6,2,0
0,40,19,9,2,1,0
0,40,20,9,9,4,0
0,45,42,10,8,1,0
0,99,90,9,11,1,0
0,35,25,7,8,1,0
0,40,27,9,3,1,1
0,44,48,9,11,1,0
0,40,48,10,9,4,0
0,48,27,9,2,1,0
0,38,46,13,1,1,0
0,40,32,3,3,1,0
0,40,22,12,1,1,0
1,40,24,13,6,1,0
0,65,31,9,2,1,0
0,18,20,10,6,1,0
1,60,40,9,5,3,0
1,40,39,9,8,1,0
0,40,54,9,11,5,0
0,42,59,10,13,5,0
0,18,17,7,4,1,0
0,80,25,10,2,2,0
1,40,49,9,13,5,0
0,40,39,9,2,1,0
0,16,67,10,6,1,0
0,40,28,9,3,1,0
0,40,35,5,8,1,1
1,48,44,9,9,1,0
1,47,51,14,6,1,0
0,40,55,13,10,1,0
1,78,45,9,13,5,0
0,48,32,9,2,1,0
0,40,45,10,5,1,0
1,40,35,13,4,1,0
0,44,55,9,11,5,0
1,40,59,10,2,1,0
0,55,22,9,9,1,0
0,35,46,14,5,5,0
0,40,23,9,10,1,0
1,45,47,13,5,1,0
0,30,34,9,2,1,1
0,40,51,7,11,1,0
0,50,40,12,4,1,0
0,12,24,10,9,6,0
0,72,20,10,10,1,0
0,40,26,9,2,1,0
0,38,35,9,9,5,0
0,40,23,10,8,1,1
0,50,40,9,2,1,0
0,40,49,9,13,5,0
0,45,32,9,8,1,0
0,40,28,12,6,1,0
1,50,62,12,5,1,0
0,40,31,10,8,1,1
1,40,47,11,13,5,0
0,3,36,12,1,1,0
0,40,44,9,2,6,0
1,40,46,13,5,1,0
0,40,32,9,2,1,0
0,30,51,11,11,2,0
1,45,48,13,5,1,0
0,40,28,13,8,1,0
1,60,57,10,1,3,0
0,40,33,12,4,1,0
0,15,42,9,8,1,0
0,40,17,6,3,1,0
1,55,31,13,5,3,0
0,40,20,9,7,1,0
0,40,36,9,5,1,0
0,24,24,10,4,1,0
1,50,33,10,11,1,0
0,40,36,10,9,1,0
0,40,31,13,5,1,0
1,60,47,13,4,1,0
0,50,34,9,10,1,0
0,40,23,9,8,1,0
0,40,33,12,9,1,0
0,40,59,6,8,1,0
0,40,67,13,6,2,0
0,40,26,9,8,1,0
0,39,24,13,9,1,0
0,40,44,12,1,4,0
1,40,31,9,2,1,0
0,60,28,15,6,1,0
0,20,19,9,3,1,0
0,40,20,9,9,1,0
0,15,64,9,3,1,0
1,40,47,9,9,6,0
0,35,36,10,9,1,0
1,44,48,9,2,1,0
0,40,19,10,3,2,1
0,35,22,9,4,1,0
0,40,56,5,9,1,0
0,50,22,10,9,1,0
1,99,37,13,6,1,0
0,35,57,13,6,5,0
1,50,38,11,4,1,0
0,40,34,9,8,1,0
0,40,38,10,5,4,0
1,45,32,13,6,1,0
0,40,29,8,3,1,0
0,40,56,9,8,1,0
0,33,71,9,5,5,0
0,40,20,7,11,1,0
0,36,25,9,8,1,0
1,50,61,10,6,1,0
0,40,24,13,5,6,0
0,40,51,5,3,1,0
0,40,27,9,9,1,0
0,40,31,9,8,1,0
0,16,39,9,12,1,0
0,40,51,15,6,2,0
0,40,52,9,5,1,0
1,40,49,13,6,1,0
0,40,43,10,2,1,0
0,40,49,9,8,1,0
