age,workclass,education,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income
37,2,9,4,9,1,4,0,45,0,0
39,4,15,2,7,0,2,1,40,0,0
46,2,11,2,6,0,4,1,40,0,0
33,2,11,4,7,4,2,0,40,0,0
69,4,15,6,4,1,4,0,14,0,0
21,2,15,4,5,3,4,1,40,0,0
27,2,11,4,5,2,2,1,48,0,0
39,2,11,2,3,0,4,1,40,0,1
23,2,15,0,0,1,2,1,40,0,0
26,2,8,0,9,4,4,0,36,0,0
42,2,10,3,9,4,0,0,40,0,0
36,2,11,0,2,4,4,1,40,0,0
24,2,11,4,13,4,4,1,40,1,0
35,2,6,2,7,0,4,1,40,1,0
42,2,11,0,5,4,2,0,40,0,0
41,2,10,2,9,0,4,1,50,0,1
27,2,8,4,6,4,2,0,40,0,0
18,2,11,4,0,3,4,0,16,0,0
41,2,9,2,12,0,4,1,40,0,1
31,2,11,2,5,0,4,1,40,0,0
26,2,15,2,2,0,4,1,40,0,0
37,2,15,2,3,0,4,1,60,0,1
51,2,11,2,2,0,4,1,40,0,0
26,2,15,4,2,3,0,1,40,0,0
25,2,11,4,5,4,4,1,40,0,0
38,2,8,2,6,0,4,1,40,0,1
43,2,11,5,13,1,4,1,40,0,0
23,2,15,5,4,2,4,0,40,0,0
60,1,12,0,9,1,4,0,25,0,0
21,1,15,4,9,1,4,1,20,0,0
18,2,15,4,0,3,4,0,25,0,0
43,2,4,0,8,4,4,0,40,1,0
36,2,11,2,13,0,4,1,25,0,1
38,2,11,0,6,2,4,0,40,0,0
43,4,15,2,4,0,4,1,84,0,0
58,2,11,0,7,4,4,0,35,0,0
55,2,11,0,0,1,4,0,29,0,0
39,2,7,0,3,4,2,0,35,1,0
38,2,9,0,9,1,4,0,35,0,0
57,3,14,2,9,0,4,1,40,0,0
35,1,7,2,10,0,4,1,52,0,0
44,4,14,2,9,0,1,1,60,1,1
36,2,11,2,2,0,4,1,40,0,0
58,2,11,2,2,0,4,1,40,0,0
25,2,14,4,9,1,4,0,8,1,0
54,1,9,2,3,0,4,1,40,0,0
23,2,9,4,12,1,4,0,40,0,0
37,2,15,4,11,1,4,1,60,0,0
60,0,7,2,7,0,2,1,40,0,0
66,1,5,6,7,1,4,0,20,0,0
36,2,7,2,6,0,2,1,50,0,0
25,2,9,0,9,1,4,0,44,0,0
23,2,15,4,0,3,4,1,40,0,0
38,2,11,4,7,3,2,1,40,0,0
33,2,15,2,5,0,4,1,50,0,1
49,3,15,2,4,0,4,1,60,0,0
57,3,11,2,3,0,4,1,60,0,1
57,1,9,2,3,0,4,1,45,0,0
46,2,15,4,6,1,4,0,45,0,0
37,3,12,2,3,0,4,1,70,0,1
43,3,9,2,11,0,4,1,45,0,1
26,2,11,4,7,1,4,0,35,0,0
40,2,8,5,9,2,4,0,40,0,0
39,4,11,4,2,2,0,1,40,0,0
39,2,7,0,7,4,2,0,40,0,0
31,2,15,2,0,0,4,1,40,0,0
31,2,9,2,6,0,3,1,36,1,0
27,2,9,4,0,1,2,0,40,0,0
36,4,9,2,3,0,4,1,50,1,0
57,2,11,2,7,0,4,1,40,1,0
24,2,11,4,7,1,4,0,35,0,0
30,2,15,4,11,1,4,1,45,0,0
28,2,2,4,13,1,4,1,50,0,0
22,2,9,4,3,1,4,1,40,0,0
31,2,5,4,5,3,4,1,50,0,0
33,2,11,2,11,0,4,1,44,0,1
20,2,15,4,5,2,4,1,15,0,0
25,2,2,2,4,0,3,1,60,1,0
49,5,15,2,4,0,4,1,40,0,0
21,2,11,4,7,3,4,0,35,0,0
45,2,9,2,3,0,4,1,45,0,1
36,1,11,2,3,0,4,1,45,0,1
41,2,4,3,8,1,4,0,32,1,0
47,2,9,2,3,0,4,1,50,0,1
41,2,11,0,3,1,4,1,50,0,0
30,2,11,4,5,4,4,0,40,0,0
29,1,15,4,4,1,4,1,40,0,0
31,2,5,0,6,4,4,0,40,0,0
55,2,6,2,6,2,1,1,40,1,0
19,2,11,4,7,1,4,1,35,0,0
31,5,2,2,12,5,4,0,40,0,1
18,5,1,4,7,3,4,1,8,0,0
68,2,11,6,11,1,4,0,24,0,0
36,1,15,4,3,4,2,0,48,0,0
44,2,14,2,9,0,4,1,50,0,1
58,4,11,2,0,5,4,0,20,0,1
20,2,11,4,11,3,2,0,20,0,0
18,2,0,4,5,3,4,1,40,0,0
32,2,11,4,5,3,4,0,30,0,0
49,4,11,0,7,1,4,0,40,0,0
34,2,11,2,6,0,4,1,40,0,0
22,2,11,4,0,1,4,0,40,0,0
40,2,11,2,7,0,4,1,45,0,0
35,2,11,2,5,0,4,1,40,0,0
44,4,2,2,3,0,1,1,60,1,0
55,2,11,0,3,1,4,0,60,0,0
54,2,15,2,2,5,4,0,40,0,0
52,2,11,0,7,1,4,1,38,0,0
57,3,9,2,2,0,4,1,50,0,1
58,5,11,0,0,4,4,0,40,0,0
27,1,15,4,9,2,4,1,16,0,0
41,2,15,0,6,1,4,1,40,0,0
18,2,1,4,9,3,4,0,16,0,0
50,2,4,0,7,1,4,1,37,1,0
31,2,15,4,3,1,4,1,40,0,0
32,2,0,0,6,1,4,1,40,0,0
37,4,15,2,2,0,4,1,45,0,0
26,4,9,2,3,0,4,1,20,0,0
33,1,8,2,12,0,4,1,50,0,0
35,5,11,4,7,4,2,0,40,0,0
44,2,9,4,9,1,4,0,45,1,0
26,2,9,4,2,3,4,1,40,1,0
48,0,11,0,0,1,4,1,40,0,0
40,2,9,4,12,1,4,1,40,0,0
62,2,0,2,11,0,4,1,35,0,0
37,2,14,2,11,0,4,1,45,0,1
18,2,1,4,11,3,4,1,18,0,0
48,2,11,0,6,2,3,0,38,1,0
45,2,12,2,9,0,4,1,50,0,0
35,2,15,2,11,0,4,1,45,0,0
35,2,11,0,2,4,4,1,40,0,0
34,4,11,2,9,0,4,1,51,0,0
29,2,11,2,7,5,4,0,40,1,0
19,2,15,4,11,3,4,1,30,0,0
53,5,15,2,10,0,4,1,60,0,0
49,2,15,0,7,1,4,1,40,0,0
71,2,11,6,11,2,4,0,16,0,0
38,2,5,2,2,0,4,1,36,1,0
39,1,12,2,3,0,4,1,45,0,0
23,2,9,4,0,1,4,0,40,0,0
29,3,9,2,11,0,4,1,50,0,1
52,2,4,0,4,4,4,1,40,0,0
41,2,15,2,0,5,4,0,40,0,1
20,2,15,4,7,1,4,1,35,0,0
30,2,15,2,12,0,4,1,45,0,0
56,2,0,0,0,4,2,0,36,0,0
26,2,11,0,11,4,4,0,40,0,0
36,0,11,0,0,4,4,0,40,0,0
26,1,9,4,9,3,2,0,42,0,0
24,2,9,4,0,3,4,1,40,0,0
41,2,15,0,11,1,1,0,32,0,0
27,2,15,4,11,3,4,1,35,0,0
57,3,11,2,3,0,4,1,40,0,0
21,5,15,4,9,3,4,0,20,0,0
50,2,11,2,5,0,4,1,40,0,0
27,2,11,2,5,0,2,1,40,0,0
58,2,9,4,9,1,4,0,60,0,0
27,4,9,2,3,0,4,1,50,0,0
36,2,11,5,11,4,2,0,17,0,0
33,3,11,6,11,4,4,0,40,0,0
19,2,15,4,7,3,4,0,18,0,0
26,2,11,5,0,4,2,0,40,0,0
37,2,11,4,5,4,2,0,30,0,0
53,2,11,2,6,0,4,1,45,0,0
32,2,15,4,12,1,2,1,38,0,0
18,2,1,4,3,3,4,0,25,0,0
53,2,11,2,2,0,4,1,40,0,1
40,4,9,2,9,0,4,1,40,0,0
50,2,15,0,9,4,4,0,40,0,0
60,2,9,2,11,0,4,1,46,0,1
28,4,11,2,11,5,4,0,40,0,0
37,2,11,0,13,1,4,1,40,0,0
25,2,11,2,12,0,4,1,40,0,0
26,2,9,4,9,1,4,0,45,0,0
47,2,11,4,0,2,4,0,40,0,0
18,2,2,4,5,3,4,1,20,0,0
22,2,9,4,11,1,4,0,16,0,0
36,2,15,0,6,3,4,0,30,0,0
59,4,11,2,13,0,4,1,48,0,0
33,2,11,2,7,5,4,0,38,1,0
33,2,0,0,2,1,4,1,35,1,0
53,3,9,2,0,5,1,0,50,1,0
55,2,11,2,3,0,4,1,50,0,0
56,2,11,2,13,0,4,1,50,0,0
54,4,15,0,11,1,4,0,35,0,0
51,2,11,0,9,1,4,1,40,0,0
43,2,12,2,3,0,4,1,50,0,1
44,2,11,0,7,4,4,0,40,0,0
22,2,15,4,3,3,4,1,50,0,0
43,5,11,2,7,0,0,1,40,0,0
26,5,7,4,0,4,2,0,40,0,0
30,2,9,4,11,3,4,1,18,0,0
46,2,11,4,7,1,4,1,15,0,0
27,2,9,2,11,0,4,1,50,0,0
26,2,11,2,2,0,4,1,50,0,0
25,4,11,5,2,3,4,1,35,0,0
30,0,14,4,9,1,2,0,40,0,0
47,2,15,2,0,5,2,0,48,0,1
43,2,0,2,5,0,4,1,40,0,0
44,1,15,6,0,4,4,0,15,0,0
42,2,10,2,9,0,4,1,50,0,0
36,2,7,2,3,0,4,1,50,0,1
37,2,15,2,6,0,4,1,50,0,1
26,2,9,4,13,3,4,1,20,0,0
24,2,9,4,0,1,4,0,30,0,0
45,1,12,0,9,1,4,0,35,0,0
54,2,15,2,3,0,4,1,48,0,1
22,2,15,4,11,3,4,0,30,0,0
63,1,12,2,9,0,4,1,48,0,0
22,2,11,2,2,0,4,1,43,0,0
27,2,15,4,7,1,4,1,25,0,0
33,2,6,2,2,0,4,1,33,1,0
64,2,9,6,9,1,4,0,30,0,0
50,2,7,2,3,0,4,1,50,0,1
44,4,8,6,9,4,4,0,40,0,0
31,2,11,2,13,0,4,1,50,0,0
44,2,11,0,0,1,1,0,40,1,0
53,4,0,2,4,0,4,1,35,0,0
33,1,11,6,7,4,4,0,40,0,0
34,0,2,2,1,0,4,1,40,0,0
27,2,11,4,13,1,4,1,70,0,0
80,4,11,4,3,1,4,1,20,0,0
31,2,7,0,7,1,4,0,32,0,0
40,2,11,2,2,0,2,1,40,0,1
53,1,9,2,9,0,4,1,40,0,0
58,2,11,2,6,0,4,1,44,0,0
38,2,15,2,3,0,4,1,40,0,1
33,2,14,2,9,0,4,1,40,0,1
48,1,9,2,3,0,4,1,60,1,1
23,2,15,2,3,5,2,0,40,0,0
31,4,11,4,2,3,4,1,50,0,0
52,4,12,2,11,0,4,1,70,0,0
24,2,11,4,12,3,4,1,40,0,0
45,4,6,2,4,0,4,1,40,0,0
36,2,11,2,0,5,4,0,40,0,1
52,2,4,6,7,4,4,0,40,1,0
54,2,11,2,2,0,4,1,40,0,0
39,2,14,2,9,0,4,1,55,0,1
40,2,9,2,11,0,4,1,50,0,1
28,2,11,4,12,1,1,1,50,0,0
23,2,15,4,0,1,4,0,40,0,0
36,3,5,4,2,4,2,1,40,0,0
22,2,15,4,0,3,4,0,15,0,0
55,1,12,2,3,0,4,1,50,0,0
71,2,11,4,5,1,4,1,17,0,0
47,2,10,2,9,0,4,1,60,0,1
17,3,0,4,11,3,4,1,12,0,0
31,2,9,2,3,5,4,0,50,0,1
27,2,9,4,3,3,4,0,40,0,0
40,2,11,0,5,1,4,0,48,0,0
17,2,6,4,7,4,4,1,20,0,0
33,2,12,4,9,1,4,1,40,0,0
72,2,10,4,9,1,4,1,30,0,0
34,0,15,1,0,5,4,0,40,0,1
65,2,11,4,2,2,1,1,40,1,0
32,2,11,4,6,4,4,1,40,0,0
26,2,15,4,0,2,4,1,40,1,0
22,2,11,4,5,1,4,1,40,0,0
31,2,15,4,7,1,4,1,40,0,0
28,4,9,4,11,1,4,1,50,0,0
38,2,12,4,0,1,4,0,50,1,1
34,2,7,2,0,0,4,1,28,0,0
44,2,9,2,9,0,4,1,35,0,1
27,2,15,4,5,3,1,1,40,0,0
50,1,9,2,10,0,4,1,44,0,1
47,2,11,2,7,5,2,0,30,0,0
20,2,15,4,7,1,4,1,40,0,0
24,2,11,4,11,1,4,1,38,0,0
29,0,15,2,12,0,4,1,40,0,1
37,1,8,4,7,4,2,0,32,0,0
42,2,7,0,0,1,4,1,40,0,0
68,2,15,4,0,1,4,0,40,0,0
22,1,15,4,0,1,1,0,40,1,0
72,4,11,2,11,0,4,1,30,0,0
45,0,15,2,0,0,2,1,20,0,0
30,1,11,2,7,0,2,1,40,0,0
33,2,11,2,2,0,4,1,40,0,0
43,2,11,2,7,0,4,1,40,0,1
25,4,8,2,4,0,4,1,40,0,0
41,2,11,0,8,1,4,0,40,1,0
25,2,9,4,7,1,4,0,37,0,0
31,5,7,2,12,0,4,1,40,0,1
36,2,11,2,6,0,4,1,38,0,0
37,2,9,2,3,0,4,1,40,0,1
58,4,11,2,2,0,4,1,20,0,0
26,2,9,4,0,1,2,0,40,0,0
55,2,15,2,12,0,4,1,50,1,1
46,0,15,2,3,0,4,1,48,0,1
44,2,1,2,7,0,2,1,60,0,0
28,5,9,4,3,1,4,1,55,0,0
42,2,0,2,13,0,4,1,50,0,0
41,2,11,0,2,1,4,1,40,0,0
39,2,9,2,3,0,4,1,45,0,0
64,4,8,2,4,0,4,1,30,0,0
20,2,15,4,5,3,4,1,25,0,0
45,1,15,2,10,0,4,1,40,0,1
31,2,11,2,0,0,4,1,50,0,0
36,0,12,2,3,0,4,1,40,0,1
32,2,6,5,7,4,3,0,40,1,0
33,4,8,2,4,0,4,1,65,0,0
36,2,11,0,6,4,4,1,40,0,0
40,2,11,4,2,1,4,1,40,0,0
40,2,11,0,0,4,4,0,45,1,0
46,2,8,0,0,1,4,0,40,0,0
31,4,14,2,9,0,4,1,60,0,1
26,2,11,2,5,0,4,1,40,0,0
25,2,9,4,7,2,4,1,40,0,0
35,4,7,2,2,0,4,1,40,0,0
29,2,14,4,9,2,4,1,50,0,0
39,2,7,5,2,1,4,1,40,0,0
44,4,15,0,7,4,4,1,40,0,0
37,2,11,2,6,0,4,1,60,0,1
79,4,8,2,11,0,4,1,20,0,1
36,2,9,2,3,0,2,1,45,0,1
44,2,15,2,2,0,4,1,60,0,1
27,2,9,4,0,1,4,0,45,0,0
58,2,11,2,2,0,4,1,40,0,0
36,2,7,0,3,1,4,1,48,0,0
21,2,15,4,0,1,4,1,45,0,0
49,0,11,2,6,0,4,1,40,0,0
34,2,9,2,11,5,4,0,40,0,1
29,2,11,2,10,0,4,1,35,1,0
63,2,9,2,3,0,4,1,50,0,1
29,0,9,4,9,1,4,0,40,0,0
65,2,15,2,4,0,4,1,40,0,0
26,2,9,4,7,1,4,0,25,0,0
42,2,10,2,9,0,1,1,40,1,1
44,2,15,0,0,1,1,0,37,0,0
41,4,11,2,6,0,4,1,25,0,0
22,1,7,4,0,3,2,0,35,1,0
18,2,1,4,5,3,4,1,40,0,0
33,1,0,2,13,0,4,1,40,0,0
46,1,9,2,9,0,4,1,38,0,1
49,2,1,2,8,2,4,0,40,0,0
41,5,11,2,0,5,4,0,40,0,0
52,2,15,0,0,4,4,0,40,0,0
40,2,15,5,5,1,4,1,40,0,0
53,0,15,4,9,4,4,0,40,0,0
45,4,11,2,2,0,4,1,50,0,0
30,1,0,2,2,0,4,1,40,0,0
56,2,11,2,5,0,4,1,40,0,0
24,2,11,2,2,0,4,1,40,0,0
71,4,5,2,4,0,4,1,50,0,0
20,4,11,0,11,1,4,0,30,0,0
26,2,9,2,12,0,4,1,50,0,0
34,2,11,2,11,0,4,1,65,0,0
22,2,11,4,7,3,4,0,40,0,0
51,2,11,0,2,1,4,1,40,0,0
46,2,15,3,11,4,4,0,40,0,0
32,3,11,2,3,0,4,1,45,0,0
52,5,15,2,12,0,4,1,50,0,0
57,2,11,0,0,2,2,0,40,0,0
35,2,15,0,0,4,4,0,39,0,0
52,2,12,2,9,0,4,1,50,0,1
36,2,15,0,3,4,4,0,40,0,0
33,2,15,2,3,0,4,1,40,1,1
67,1,11,0,10,1,2,1,20,0,0
31,4,15,2,11,0,4,1,48,0,0
31,2,11,2,9,0,4,1,50,0,0
28,2,15,4,6,1,4,1,42,0,0
36,2,11,0,2,1,4,1,40,0,0
58,4,11,2,11,0,4,1,35,0,1
56,2,11,2,6,0,4,1,40,0,0
35,2,15,4,11,1,4,1,40,0,0
37,2,8,2,2,0,4,1,40,0,1
44,2,9,3,3,4,4,0,40,0,0
26,2,11,4,4,3,4,1,40,0,0
51,2,11,2,13,0,4,1,40,0,0
30,2,15,4,11,3,4,0,40,1,0
20,2,15,4,0,1,4,0,40,0,0
21,2,15,4,0,3,1,0,40,0,0
37,2,9,2,9,0,4,1,50,0,1
54,2,11,2,0,0,4,1,45,0,0
43,5,11,3,3,4,4,0,40,0,0
48,2,8,0,7,3,4,0,40,0,0
42,4,9,2,11,0,4,1,48,0,0
62,2,11,2,6,0,4,1,40,0,0
31,2,11,2,2,0,4,1,40,0,0
22,2,11,4,11,1,4,1,60,0,0
45,2,9,2,3,0,4,1,32,0,0
34,2,15,5,11,1,4,1,45,0,0
64,2,11,2,3,0,4,1,20,0,0
42,4,9,2,4,0,4,1,65,0,0
60,4,11,2,11,0,4,1,70,0,0
44,2,11,4,2,2,4,1,58,0,0
53,4,14,2,9,0,4,1,38,0,1
23,2,11,4,7,1,4,0,35,0,0
28,2,9,2,9,0,1,1,40,1,0
55,2,5,2,2,0,4,1,41,0,0
58,2,12,4,0,1,4,0,24,0,1
27,2,11,4,0,3,4,1,40,0,0
37,2,11,0,0,4,2,0,40,0,0
44,4,0,2,7,0,4,1,70,0,0
23,2,7,4,0,3,4,1,40,0,0
41,2,9,2,3,0,4,1,40,1,0
45,2,15,2,12,0,1,1,55,0,1
29,2,11,0,6,4,4,1,40,0,0
33,2,9,4,11,1,4,1,45,0,1
22,2,15,4,11,2,4,1,38,0,0
28,2,6,4,2,1,4,1,40,1,0
30,2,9,2,9,5,4,0,40,0,0
20,2,15,4,5,3,4,1,20,0,0
45,2,11,2,2,0,4,1,50,0,1
42,2,7,0,3,4,4,0,40,0,0
34,2,11,4,2,3,4,1,40,0,0
31,2,9,2,9,0,4,1,60,0,1
23,2,9,4,3,3,4,0,40,0,0
50,2,11,2,2,0,4,1,50,0,0
40,2,0,2,3,0,4,1,40,0,1
57,2,11,0,0,1,4,0,45,0,0
24,2,9,4,3,3,4,1,45,0,0
27,2,15,4,0,1,4,0,15,0,0
27,1,15,4,10,3,4,0,40,0,1
45,3,11,2,11,0,4,1,40,0,0
80,2,10,2,9,0,4,1,30,0,0
23,5,15,4,7,1,4,1,50,0,0
46,2,15,2,3,0,4,1,40,0,1
38,2,9,2,11,0,4,1,40,0,1
50,2,11,0,11,1,4,1,60,0,0
55,2,15,2,11,0,4,1,50,0,0
72,2,11,2,3,5,4,0,50,1,0
65,2,15,6,0,1,4,0,40,0,0
37,2,0,0,2,1,4,1,40,0,0
39,5,11,2,0,5,4,0,40,0,0
38,2,8,2,2,0,4,1,40,0,0
50,2,11,2,11,0,4,1,65,0,1
54,2,7,2,3,0,4,1,40,0,1
40,2,12,4,11,1,4,1,50,0,1
50,2,11,2,4,0,4,1,35,0,0
28,2,15,4,2,1,4,1,30,0,0
34,2,8,2,2,0,4,1,53,0,0
55,2,11,0,5,1,4,1,40,0,0
20,2,11,4,5,3,4,1,40,0,0
21,2,15,4,0,1,4,1,35,0,0
39,2,15,0,7,1,4,0,20,0,0
43,2,11,2,2,0,4,1,40,0,1
33,1,11,4,7,4,0,1,40,0,0
26,2,15,4,0,1,4,0,40,0,0
45,5,10,2,9,0,4,1,40,0,1
31,5,15,4,7,3,4,0,65,0,0
32,2,4,2,2,0,4,1,60,1,0
60,4,11,2,11,0,4,1,50,0,0
41,2,11,2,6,0,4,1,40,0,1
21,2,15,4,7,3,2,1,20,0,0
27,2,15,0,0,4,2,0,36,0,0
33,2,4,0,5,4,4,1,40,1,0
43,2,11,2,2,0,4,1,40,0,0
18,4,0,4,4,3,4,1,40,0,0
48,4,15,2,3,0,4,1,40,0,1
37,2,5,0,3,1,4,1,50,0,0
58,2,11,2,6,0,4,1,40,0,0
24,2,11,4,0,2,4,1,40,0,0
26,2,9,4,7,2,4,1,15,0,0
34,2,1,2,2,0,4,1,40,0,0
38,2,9,2,3,5,4,0,40,0,0
51,4,1,2,4,0,4,1,45,0,1
49,4,10,2,9,5,4,0,35,0,1
26,2,9,4,0,3,4,0,40,0,0
28,2,11,0,13,4,2,0,20,0,0
26,2,11,0,2,1,4,1,40,0,0
23,2,11,2,11,0,4,1,40,0,0
42,1,9,2,9,0,4,1,60,0,1
39,0,11,2,2,0,4,1,40,0,0
43,0,8,0,2,1,4,1,40,0,0
33,4,15,4,4,1,4,1,70,0,0
68,5,9,2,3,0,4,1,20,0,0
32,2,9,4,0,1,1,1,40,0,0
25,2,15,4,0,4,3,1,40,0,0
53,2,4,2,7,2,4,0,24,1,0
38,2,8,2,3,0,4,1,55,0,1
20,2,11,4,6,3,4,1,40,0,0
26,2,11,2,2,0,4,1,40,0,0
23,2,11,4,13,3,4,1,40,0,0
43,5,11,0,12,1,4,0,40,0,0
29,5,15,4,10,1,4,1,36,0,0
34,2,0,5,7,4,4,0,36,0,0
24,2,15,4,11,3,4,1,35,0,0
44,1,12,2,9,0,4,1,35,0,1
19,2,15,4,0,1,4,1,40,0,0
47,2,9,2,0,0,4,1,40,0,1
40,2,15,0,7,1,4,0,48,0,0
45,2,11,6,11,4,4,0,45,0,0
43,2,11,5,5,4,2,0,45,0,0
29,2,9,4,9,1,4,1,40,0,0
47,2,9,4,3,1,4,1,50,0,0
24,2,11,4,11,3,4,1,35,1,0
21,2,11,4,0,3,4,0,40,0,0
74,4,14,0,9,2,4,1,40,0,0
27,2,8,2,2,0,4,1,40,0,0
32,1,9,0,0,4,1,0,46,0,0
30,2,1,2,5,0,4,1,50,0,0
29,1,8,0,10,4,4,1,56,0,0
39,5,15,2,10,0,4,1,70,0,0
21,2,15,4,7,3,4,0,30,0,0
31,2,11,2,13,0,4,1,38,0,0
33,1,15,2,10,0,4,1,40,0,0
39,2,14,0,9,1,4,1,70,0,1
29,2,11,2,2,0,4,1,40,0,0
52,5,9,6,3,4,4,0,55,0,0
35,2,11,4,11,1,4,1,25,0,0
33,2,0,2,2,0,4,1,40,0,0
43,2,9,2,3,0,1,1,50,0,1
51,1,9,2,3,0,4,1,40,0,1
36,2,11,4,7,4,4,0,30,0,0
17,1,1,4,9,3,4,0,40,0,0
32,2,11,2,2,0,4,1,40,0,0
39,2,11,4,6,4,2,0,40,0,0
19,3,15,4,4,3,4,1,60,0,0
54,2,1,0,0,1,4,1,40,0,1
45,2,9,0,9,1,4,1,50,0,1
47,1,9,0,9,1,2,0,40,0,0
32,2,11,0,0,4,4,0,40,0,0
28,3,11,2,2,0,4,1,50,0,0
39,3,9,2,11,0,4,1,40,0,0
27,3,11,4,11,1,4,1,50,0,0
42,1,12,2,9,5,4,0,38,0,1
24,2,9,2,9,0,4,1,44,0,0
45,2,9,2,2,0,4,1,45,0,1
19,2,11,4,7,3,4,1,30,0,0
46,2,0,2,13,0,4,1,40,0,1
50,2,11,2,13,0,4,1,40,0,0
32,2,11,4,0,1,4,0,42,0,0
43,4,11,2,4,0,4,1,50,0,0
29,2,9,4,2,1,4,1,40,0,0
90,2,9,4,9,3,4,0,10,0,0
41,2,14,2,3,5,4,0,50,1,1
24,2,13,4,4,1,4,1,36,1,0
24,2,15,4,4,3,4,1,50,0,0
24,2,15,4,7,1,4,0,53,0,0
30,2,9,4,0,2,4,1,40,0,0
46,2,9,5,3,4,4,0,40,0,0
39,2,6,5,2,3,4,1,35,1,0
43,2,11,2,13,0,4,1,40,0,0
35,2,11,4,0,1,4,0,40,0,0
65,2,11,6,11,1,4,0,24,0,0
34,2,11,0,2,4,4,1,40,0,0
41,2,8,2,11,0,4,1,40,0,0
24,4,15,4,4,3,4,1,60,0,0
24,2,11,4,7,1,0,1,35,0,0
33,2,11,2,11,0,4,1,40,1,1
37,2,11,4,6,1,4,1,38,1,0
39,4,11,2,13,0,4,1,60,0,1
58,2,11,0,7,4,4,0,25,0,0
36,4,11,2,2,0,4,1,35,1,0
42,1,12,2,9,0,4,1,55,0,0
57,2,11,5,2,4,4,1,40,0,0
67,0,11,2,12,0,4,1,40,0,1
23,2,11,0,2,1,4,1,40,0,0
35,2,15,2,9,0,0,1,40,0,0
43,2,9,2,9,0,4,1,55,1,1
39,4,15,2,4,0,4,1,60,0,0
36,2,11,4,2,1,4,1,40,0,0
29,1,7,0,7,4,4,0,13,0,0
25,2,11,4,5,3,4,1,40,0,0
54,2,0,5,13,4,2,1,45,0,1
24,2,11,2,2,0,4,1,44,0,0
50,3,9,2,11,0,1,1,60,1,1
70,2,0,2,6,0,4,1,50,0,0
38,4,12,2,4,0,4,1,70,0,0
51,2,11,0,9,4,4,0,40,0,1
28,2,11,4,7,1,4,1,40,0,0
66,4,14,2,9,0,4,1,25,0,1
57,3,11,5,4,1,4,1,60,0,1
29,2,15,4,0,1,4,0,40,0,0
21,2,15,4,11,3,2,0,40,0,0
42,2,0,2,2,3,3,1,43,0,1
50,2,15,0,11,1,4,0,40,0,0
65,2,11,0,7,2,4,0,14,0,0
44,2,1,5,7,4,2,0,30,0,0
17,2,0,4,7,3,4,1,10,0,0
43,2,15,2,13,0,4,1,60,0,0
32,2,7,0,0,4,4,0,40,0,0
20,2,15,4,0,3,4,0,20,0,0
23,2,15,4,9,3,4,1,10,0,0
34,2,11,2,7,0,4,1,45,0,0
30,2,15,4,11,3,4,1,20,0,0
32,2,5,2,6,0,4,1,40,0,0
40,2,9,2,9,0,4,1,60,1,1
28,2,15,4,2,1,2,1,40,0,0
44,2,11,2,2,0,4,1,45,0,1
29,1,8,2,12,5,4,0,35,1,1
37,2,15,2,3,0,4,1,40,0,0
56,3,15,2,2,0,4,1,40,0,0
27,2,9,4,9,1,4,1,40,0,0
34,2,11,0,6,4,4,0,20,0,0
37,2,11,0,2,1,4,1,40,0,0
66,4,9,2,11,0,4,1,40,0,1
19,2,11,4,9,3,4,1,30,0,0
60,2,8,0,9,4,4,0,40,0,0
47,2,11,2,2,0,4,1,40,0,1
47,2,15,0,9,1,4,1,48,0,1
48,3,8,2,2,0,4,1,60,0,0
50,3,15,2,3,0,4,1,50,1,1
62,2,6,6,7,4,2,0,25,0,0
45,2,15,2,7,0,4,1,40,0,0
55,1,11,2,5,0,4,1,40,0,0
62,2,11,6,11,1,4,0,32,0,0
25,2,0,2,6,0,4,1,40,1,0
49,2,1,0,3,1,4,0,38,0,0
25,0,11,4,5,1,0,1,40,0,0
39,2,15,2,6,0,4,1,50,0,0
27,1,15,2,3,0,4,1,50,0,0
43,2,11,2,7,0,2,1,40,0,1
30,2,11,0,7,2,1,0,40,1,0
21,2,15,4,11,3,4,0,20,0,0
33,2,14,2,3,5,4,0,40,0,1
33,2,15,4,0,1,4,1,50,0,0
33,2,1,4,0,4,2,0,38,0,0
70,2,5,6,7,1,4,0,35,0,0
25,2,15,4,7,3,2,1,42,0,0
17,2,1,4,7,3,4,1,25,0,0
20,2,15,4,4,3,4,1,40,0,0
19,2,15,4,7,2,2,1,35,0,0
31,2,7,2,3,0,4,1,40,0,0
26,2,9,2,11,0,4,1,55,0,0
52,2,12,2,3,0,4,1,40,0,0
26,2,9,4,3,1,4,0,40,0,0
38,2,11,0,6,1,4,1,45,0,0
25,2,15,4,7,1,4,1,40,0,0
22,2,9,4,9,1,4,0,9,0,0
53,2,11,2,2,0,4,1,40,0,1
30,4,7,0,2,1,4,1,50,0,0
44,2,15,2,2,0,4,1,60,0,1
32,0,9,2,9,0,1,1,56,0,1
59,4,1,2,2,0,4,1,20,0,0
49,2,15,0,5,4,2,0,40,0,0
31,2,11,4,2,1,4,1,50,0,1
44,2,6,4,6,1,4,1,40,0,0
36,2,9,2,9,0,1,1,55,1,1
36,2,11,4,11,1,4,0,40,0,0
37,2,6,2,6,0,4,1,50,0,1
29,2,9,4,11,4,2,1,40,0,0
52,2,11,0,11,1,4,1,40,0,0
21,2,15,4,7,1,4,0,40,0,0
