income,hours.per.week,age,education,workclass,occupation,native.country
0,30,18,15,2,11,0
0,80,62,15,4,4,0
0,40,24,9,2,3,0
0,45,37,11,2,13,0
0,25,46,9,2,0,0
0,40,44,11,2,2,0
0,35,25,9,2,5,0
0,50,24,9,2,11,0
0,20,61,11,2,13,0
0,40,45,12,1,9,0
0,48,33,15,4,2,0
0,30,26,11,1,5,0
0,50,31,9,1,9,0
0,38,55,15,2,7,0
0,38,46,7,2,11,0
0,38,58,9,2,3,0
0,40,56,11,2,7,0
1,55,45,9,0,0,0
1,40,24,9,2,3,0
0,56,35,11,1,4,0
1,40,51,11,2,12,0
0,10,17,1,2,0,0
0,40,21,0,2,9,0
1,40,45,9,2,9,0
0,40,56,2,2,7,0
0,40,39,11,2,5,0
0,40,31,5,2,6,1
0,40,20,15,0,12,0
0,45,44,15,2,9,0
0,40,33,11,2,2,0
1,45,25,9,2,9,0
0,50,38,11,2,3,0
0,20,33,9,4,11,0
0,40,49,11,4,7,0
0,40,28,11,2,3,0
0,40,29,11,2,2,0
0,20,23,8,2,7,0
1,5,37,9,4,9,0
1,37,52,15,2,9,0
0,40,27,11,2,6,0
0,40,21,11,2,0,0
1,40,41,9,0,0,1
1,40,61,15,2,0,0
1,40,32,9,2,9,0
0,40,21,15,2,11,0
1,40,63,2,2,11,0
0,42,34,15,2,7,0
0,10,21,7,5,12,0
0,33,44,11,2,7,0
0,35,26,9,2,3,1
1,50,36,12,2,3,0
0,8,52,11,2,5,1
0,40,44,9,4,11,0
0,40,42,11,2,9,0
0,40,31,9,2,9,0
0,40,30,15,2,2,0
0,25,23,15,2,9,0
0,20,81,3,5,7,0
0,40,38,0,2,6,1
0,38,21,15,2,3,0
0,40,28,11,1,2,0
0,40,34,9,2,3,0
0,40,47,11,2,7,0
0,50,36,11,2,2,0
0,99,27,11,2,13,0
0,38,42,15,5,0,0
0,35,43,11,2,2,0
0,40,53,11,2,6,1
0,24,58,11,2,11,0
0,40,19,2,2,7,1
1,46,37,11,2,3,0
0,15,41,15,4,9,0
0,40,31,5,2,2,0
0,35,31,9,2,9,0
0,40,53,11,1,0,0
0,25,19,15,2,11,0
1,50,56,10,2,9,0
1,40,55,15,0,0,0
0,40,51,4,2,2,0
0,40,62,15,2,0,0
1,50,43,15,2,11,0
0,45,28,11,1,2,0
1,40,46,11,2,3,0
0,40,62,9,5,9,0
0,30,57,11,1,7,0
1,45,60,9,1,9,0
0,40,23,15,0,5,0
0,8,21,15,2,0,0
0,48,51,11,2,5,0
0,40,61,11,1,5,0
0,40,76,9,2,3,0
0,39,24,15,2,5,0
0,55,31,9,4,2,0
0,40,58,15,0,9,0
0,25,19,2,2,0,0
0,45,44,15,2,3,0
0,7,41,15,1,9,0
0,20,21,15,2,11,1
0,35,40,11,2,5,0
0,30,25,15,2,7,1
0,40,62,10,1,9,1
0,40,42,11,2,2,0
0,40,35,8,2,12,0
0,12,19,11,2,11,0
0,40,60,11,2,7,0
0,40,20,11,2,11,1
0,25,23,7,2,5,0
0,40,18,11,2,0,0
1,45,40,15,2,3,0
0,15,19,15,2,7,0
0,40,51,11,2,9,0
0,50,41,9,1,10,0
0,20,18,0,2,7,0
0,40,41,15,2,11,0
0,40,27,15,2,3,0
0,28,71,3,4,2,0
0,40,25,2,2,6,1
0,20,73,11,2,7,0
0,40,45,15,2,7,0
1,40,25,15,2,11,0
0,16,50,11,2,9,0
0,40,44,11,2,13,1
0,40,44,8,1,10,1
0,40,42,11,0,0,0
0,45,20,11,2,8,0
0,18,66,11,2,12,0
0,15,19,15,2,3,0
0,55,60,15,2,2,0
0,40,46,8,2,9,0
0,35,42,8,2,2,0
0,52,59,15,2,3,1
0,40,47,11,2,0,0
0,36,58,15,2,12,0
0,24,19,1,2,4,0
0,70,28,15,2,12,0
0,40,37,11,2,9,0
0,50,30,11,2,2,0
0,40,36,15,2,9,0
0,99,59,5,2,7,0
0,40,45,15,2,5,0
0,40,37,11,2,11,0
0,40,26,15,2,11,0
0,40,53,6,1,2,0
0,15,44,11,5,7,0
0,40,27,9,2,2,0
0,40,22,15,2,2,0
0,40,41,11,2,13,0
0,40,53,11,2,6,0
0,40,58,11,2,3,0
1,60,32,9,2,9,0
0,38,32,15,2,5,1
0,40,27,11,2,4,0
0,40,25,15,2,5,0
0,40,40,0,2,6,0
0,92,36,15,4,11,0
0,40,23,11,1,13,0
0,40,44,6,2,6,0
0,60,19,11,2,2,0
0,40,42,9,2,11,0
0,15,60,15,4,4,0
0,40,45,11,0,13,0
0,40,52,12,5,9,0
0,18,28,10,2,0,0
0,20,83,11,3,11,0
0,20,17,1,2,7,0
0,40,27,8,2,2,0
0,60,35,8,4,4,0
0,40,40,15,2,0,0
0,25,23,7,2,11,0
0,40,51,1,1,5,0
0,54,51,3,2,7,1
0,45,28,11,2,3,0
1,50,53,11,2,7,1
0,35,29,9,2,0,1
0,45,19,11,2,2,0
0,50,30,9,2,11,0
0,40,23,5,2,6,1
1,15,66,9,2,11,0
0,40,27,1,2,2,0
0,40,35,11,2,6,0
0,15,17,2,2,5,0
0,40,27,11,2,6,0
0,50,27,14,2,9,0
0,16,64,11,2,13,0
0,15,62,11,3,11,0
0,40,26,15,2,11,0
0,40,40,11,2,6,0
1,40,40,10,2,9,0
0,40,35,11,2,0,0
0,40,25,9,2,9,1
0,24,52,15,1,0,0
1,40,46,15,2,0,0
0,40,30,11,2,2,0
1,40,52,15,2,3,0
0,40,28,11,2,13,0
0,25,17,0,2,7,0
0,40,46,15,5,7,0
1,40,45,9,2,3,0
0,40,18,11,4,7,0
0,37,90,15,2,11,0
0,40,23,15,2,2,0
1,40,41,9,2,9,0
0,50,19,15,4,4,0
0,40,69,11,2,13,0
0,32,23,7,0,3,0
0,54,28,15,2,12,0
0,30,57,11,2,11,0
0,32,73,11,2,7,0
0,40,25,4,2,6,1
1,40,33,12,2,3,0
0,40,36,11,2,6,0
0,40,57,11,2,7,0
0,40,31,15,2,7,0
0,48,40,11,5,7,0
0,40,32,15,2,9,0
0,40,26,11,2,0,1
0,40,27,15,3,11,0
0,40,29,15,2,2,0
0,30,18,1,2,7,0
0,30,20,15,2,11,0
0,40,18,15,5,7,0
0,40,56,11,2,7,0
0,8,40,15,2,7,0
0,40,46,15,2,3,0
0,40,53,15,2,3,0
1,50,50,12,2,3,0
0,50,23,1,2,5,0
1,40,40,9,2,3,0
1,40,54,15,3,13,0
0,40,45,15,2,3,0
1,40,53,11,1,13,0
1,40,50,9,1,3,0
0,40,40,9,3,2,0
0,40,36,12,5,9,0
0,50,25,7,4,11,0
0,40,29,11,2,6,0
0,50,29,9,2,4,0
0,40,22,9,2,11,0
0,50,56,9,2,9,1
1,40,60,12,1,3,0
0,40,53,5,2,6,0
0,20,23,15,5,0,0
0,10,18,11,2,8,0
0,60,31,11,2,5,0
1,48,26,9,2,11,0
0,20,18,1,2,0,0
0,40,45,12,1,9,0
0,40,64,1,2,11,0
0,38,26,11,2,11,0
0,40,53,15,2,9,0
0,28,27,11,2,5,1
0,40,32,15,2,6,0
1,40,59,0,2,2,0
0,60,61,11,4,4,0
0,37,46,11,5,0,0
0,40,32,11,2,0,0
0,35,29,11,2,11,0
0,40,48,12,2,3,0
0,30,32,15,2,3,0
0,35,21,11,2,5,0
1,50,50,14,4,9,0
1,44,44,12,1,9,0
0,40,51,11,2,0,0
1,40,42,11,2,2,0
0,40,27,9,2,10,0
0,3,70,11,4,3,0
0,40,33,11,2,3,0
0,40,32,11,2,2,0
0,40,30,15,2,9,0
0,40,43,15,3,3,0
0,40,31,6,2,7,0
0,40,64,9,0,0,0
0,52,37,15,1,10,0
0,40,49,11,4,11,0
0,48,29,1,2,6,0
0,40,35,11,1,3,0
1,50,42,12,5,9,0
0,40,23,7,2,11,0
0,40,35,11,1,7,0
1,40,29,8,5,10,0
0,25,23,15,2,7,0
0,40,45,9,2,9,0
0,48,23,11,2,11,0
0,60,39,9,4,11,1
0,43,68,7,2,3,0
0,40,41,2,2,2,0
0,40,48,11,2,2,0
0,40,33,11,2,6,0
0,40,48,8,2,2,0
0,20,23,15,1,0,0
0,45,26,6,2,2,0
0,75,35,12,5,9,0
0,38,46,11,5,0,0
0,30,18,11,2,7,0
0,40,62,11,1,13,0
0,30,22,15,2,13,0
0,50,26,15,2,11,0
0,36,35,7,2,11,0
0,40,25,11,4,11,0
1,45,41,15,2,2,0
1,40,59,9,2,5,1
0,40,37,11,2,2,0
0,43,38,15,2,2,0
0,40,23,7,2,7,1
1,50,39,9,3,9,0
0,45,26,9,2,9,0
0,50,39,11,2,12,0
0,40,28,15,2,0,0
0,52,29,1,2,2,0
0,50,43,8,2,2,0
0,25,23,15,2,12,0
1,60,33,15,4,9,0
0,35,45,11,2,7,0
0,40,48,11,2,2,0
1,40,50,11,4,13,0
1,40,63,9,2,12,0
0,35,22,9,2,3,0
0,60,32,11,4,7,0
0,55,27,7,2,3,0
0,15,22,9,2,11,0
0,68,44,11,2,13,0
0,40,34,11,2,7,0
0,40,28,11,2,6,0
0,55,45,15,2,13,0
0,15,17,0,2,7,0
0,45,53,2,4,2,0
1,40,58,7,2,2,0
0,35,55,11,4,2,0
0,44,44,8,1,2,0
0,30,40,11,4,2,0
0,50,58,12,4,3,0
1,40,38,11,2,2,0
0,40,31,1,2,2,1
0,40,37,11,2,0,1
0,40,58,2,1,4,0
1,50,30,9,2,3,0
0,70,46,15,2,3,0
0,40,34,9,2,12,0
0,99,39,15,3,2,0
0,20,61,15,3,11,0
0,40,30,8,4,6,0
0,40,31,11,2,7,0
0,40,21,11,2,0,0
0,58,50,11,2,6,0
0,33,47,11,2,0,0
0,40,20,11,2,5,0
0,30,23,9,2,7,0
0,40,46,3,2,7,1
0,45,20,11,2,5,0
0,30,30,15,2,0,0
0,40,43,15,1,10,0
0,60,23,15,2,5,0
0,40,25,15,2,0,0
1,40,50,11,2,9,0
1,24,44,12,2,3,0
0,40,26,15,2,9,0
1,80,35,10,2,9,0
0,15,48,11,4,9,0
0,40,26,11,2,6,0
0,40,41,12,1,9,0
0,40,25,9,2,7,0
0,55,33,8,2,9,0
0,40,24,9,2,3,0
0,40,31,9,2,0,0
0,2,24,7,1,9,0
0,40,41,6,2,8,1
0,45,38,15,1,2,0
0,40,19,11,2,2,0
0,40,19,11,2,0,0
0,40,24,11,2,7,0
1,55,67,12,2,3,0
0,40,49,0,2,6,0
1,40,35,8,2,12,0
1,45,44,15,2,3,0
0,60,22,7,2,10,0
0,10,21,15,5,3,0
0,50,50,15,2,5,0
0,48,44,7,1,9,0
0,40,36,15,1,0,0
1,40,52,11,2,11,0
0,90,35,11,4,2,0
0,48,48,8,1,10,0
0,50,37,12,2,11,0
1,50,44,11,2,13,0
0,40,36,9,2,9,0
0,12,26,15,5,3,0
1,45,31,9,3,9,0
0,50,29,11,2,2,0
0,40,53,11,2,2,0
0,40,52,8,2,3,0
0,40,31,0,2,11,0
0,40,55,11,2,11,0
1,55,48,12,2,9,0
0,40,20,11,2,2,0
0,51,45,9,3,3,0
0,10,17,0,2,5,1
0,25,38,11,2,7,0
1,40,43,11,2,3,0
0,30,22,11,2,2,0
0,40,63,11,2,2,0
0,45,36,9,2,3,0
1,50,56,9,2,9,0
0,40,43,14,5,9,0
1,45,41,9,2,12,0
0,40,41,11,2,0,0
0,45,36,9,2,9,0
1,50,59,10,2,9,0
1,44,46,7,1,3,0
0,36,23,9,2,9,0
0,20,46,15,4,9,0
0,56,47,11,2,6,1
0,40,46,12,0,9,0
1,56,47,11,2,2,0
0,40,32,8,2,3,0
0,40,90,11,2,6,0
0,40,23,8,2,9,0
0,40,23,8,2,0,0
1,30,44,15,2,0,1
0,12,17,0,2,7,0
1,40,56,8,2,12,0
0,40,58,0,0,2,0
1,45,45,9,2,0,0
0,40,25,11,2,5,0
1,35,36,9,2,9,1
1,24,32,8,2,12,0
0,30,25,11,2,7,0
1,40,29,15,0,0,0
0,60,23,11,2,0,0
1,55,41,12,2,9,0
1,40,48,9,5,3,0
0,60,29,11,2,13,0
0,40,55,15,2,2,0
0,40,45,15,2,7,0
0,40,50,11,2,2,1
0,50,22,11,2,2,0
0,32,80,11,1,7,0
0,44,30,11,2,5,0
0,20,20,15,2,11,0
0,35,29,11,4,11,0
0,40,56,15,2,6,0
0,40,63,9,2,0,0
0,40,20,11,2,5,0
0,40,38,11,5,0,0
0,40,31,11,2,2,0
0,35,21,15,2,11,0
1,46,47,0,2,6,0
0,40,25,9,1,12,1
0,38,31,15,2,0,0
0,40,28,11,2,3,0
0,99,38,11,2,13,0
0,40,30,9,1,10,0
0,40,26,15,2,3,0
0,40,47,11,2,0,0
0,32,43,15,2,10,0
0,55,32,9,1,9,0
0,30,20,15,2,11,1
0,20,21,2,1,5,0
0,40,32,8,2,9,0
0,48,37,8,2,6,0
0,40,45,11,2,2,1
0,25,24,9,2,9,0
0,40,23,15,2,4,0
1,40,40,11,2,6,0
1,48,38,15,2,2,0
0,40,71,0,2,6,0
0,40,51,15,2,0,0
0,5,52,15,4,0,0
0,40,30,9,2,11,0
0,40,38,0,2,6,0
0,42,43,1,2,13,0
0,40,24,15,5,0,0
0,40,55,0,2,7,0
0,40,43,11,1,3,0
0,40,28,11,2,10,0
0,45,54,7,2,11,0
1,40,47,15,2,9,0
1,55,47,9,2,11,0
1,57,47,15,2,7,0
0,40,60,4,4,4,0
0,25,19,11,2,11,0
0,25,22,15,2,0,0
1,40,55,12,1,9,0
0,35,44,15,2,11,0
0,50,28,9,0,10,0
0,40,30,15,1,13,0
0,40,39,11,1,3,0
0,40,43,11,5,3,0
0,40,24,9,2,11,0
0,56,27,8,1,10,0
0,70,64,4,4,4,1
1,40,41,15,1,4,0
0,40,28,11,2,13,0
0,30,61,11,2,9,0
0,40,27,1,2,6,0
0,32,49,15,2,0,0
0,40,20,15,2,2,0
0,40,28,11,1,2,0
0,40,36,11,2,6,0
0,40,44,9,4,2,0
0,38,40,15,2,9,0
0,40,19,11,2,2,0
0,40,54,15,2,9,0
0,40,55,11,4,2,0
0,40,57,8,2,9,0
0,30,29,15,2,8,1
0,43,51,11,2,11,0
0,37,44,11,2,7,0
0,42,35,8,1,10,0
0,40,40,11,2,13,0
0,32,46,5,2,7,0
1,60,25,15,2,2,0
0,40,22,11,2,12,0
0,40,39,15,2,11,1
0,40,18,11,4,4,0
0,45,43,11,2,0,0
0,40,46,11,2,12,0
1,60,59,9,2,3,0
0,40,40,12,1,9,0
0,35,23,11,2,7,0
0,60,36,8,2,11,0
0,40,48,11,2,6,0
1,40,43,15,2,9,0
0,30,18,0,2,7,0
0,16,17,1,2,2,0
1,40,53,11,2,6,0
0,39,36,15,5,3,0
0,40,20,11,2,5,0
0,60,22,9,2,11,0
1,40,34,9,2,9,0
0,40,39,1,2,7,0
0,40,57,15,2,7,0
0,40,30,0,2,7,0
1,60,37,14,2,9,0
1,40,51,11,2,6,0
0,40,38,11,2,13,0
0,35,34,11,2,3,0
0,40,47,11,0,0,1
0,40,28,11,4,4,0
0,24,25,0,2,7,1
0,60,25,15,2,3,0
1,40,50,11,2,2,0
0,48,43,9,2,2,0
0,50,32,11,2,2,0
0,35,44,0,2,4,0
0,20,19,11,2,11,0
1,40,53,15,3,3,0
0,40,21,11,2,10,0
0,40,26,11,2,13,0
0,40,33,12,2,0,0
0,65,24,1,2,2,0
0,42,30,11,2,11,0
1,40,49,11,2,2,0
0,40,18,1,2,5,0
0,37,30,15,5,0,0
0,40,51,11,2,2,0
0,40,52,15,2,9,0
0,30,52,11,2,7,0
0,32,23,11,1,7,0
0,60,23,0,4,2,0
0,48,36,11,2,6,0
0,25,19,1,2,2,0
0,60,53,11,4,2,0
0,25,17,1,2,5,0
0,8,69,11,2,5,0
0,40,46,9,1,9,0
0,46,33,11,2,12,0
0,45,40,15,2,6,0
0,40,29,12,1,9,0
0,38,41,15,2,0,0
0,45,22,11,2,11,0
0,40,28,5,2,2,0
0,46,31,9,2,2,0
0,40,35,9,2,9,0
0,40,38,15,2,6,0
0,10,17,0,2,7,0
0,40,39,0,2,2,0
0,40,27,15,4,7,0
0,40,50,11,2,0,0
0,40,56,11,1,13,0
0,20,80,11,4,4,0
0,15,38,15,4,4,0
1,40,52,11,5,10,0
0,38,26,9,1,9,1
0,40,43,11,2,7,1
0,42,45,9,2,3,0
1,40,41,8,3,3,0
0,25,30,7,2,0,0
0,20,43,15,1,7,0
1,70,44,9,2,3,0
0,40,54,11,2,13,0
1,60,33,11,4,11,0
0,16,18,1,2,7,0
0,40,38,15,2,9,1
0,45,41,8,4,4,0
1,40,66,5,3,2,0
0,10,60,12,4,9,0
0,65,24,0,1,2,1
0,36,61,1,2,7,0
0,40,35,9,1,2,0
0,40,19,15,2,9,0
0,40,52,11,2,0,0
0,40,39,11,4,11,0
0,50,33,9,4,2,0
0,40,52,11,2,0,0
0,44,41,11,2,6,1
0,55,37,15,2,11,0
1,45,38,9,1,9,0
0,40,27,15,2,3,0
0,40,38,12,2,0,0
1,30,49,11,4,12,0
0,55,22,11,2,6,0
1,40,40,7,0,9,0
0,40,20,11,2,2,0
0,99,34,10,0,9,0
0,56,24,12,2,0,0
0,40,24,15,2,0,0
0,45,43,11,2,2,0
0,40,38,11,2,3,0
0,40,42,11,2,2,0
0,40,27,15,2,6,0
0,20,18,0,2,11,0
0,65,48,11,2,13,0
0,25,40,5,2,7,0
0,35,57,11,2,11,0
1,60,36,15,1,10,0
0,40,41,11,2,4,0
0,40,90,5,2,6,0
0,10,66,5,2,7,0
0,1,23,11,2,2,1
0,55,35,11,2,10,0
1,50,33,9,2,9,0
0,40,32,8,3,3,0
0,40,31,15,2,2,0
0,50,32,15,4,11,0
0,40,40,11,2,7,0
0,30,27,11,4,10,0
0,40,34,11,1,10,0
1,40,35,8,2,7,0
0,40,29,15,2,3,0
0,20,41,11,2,7,0
1,48,33,10,5,9,0
1,40,52,9,2,9,0
0,40,20,11,2,2,0
0,10,18,1,1,10,0
0,35,49,5,2,7,0
0,40,58,11,2,11,0
0,50,23,11,4,7,0
1,40,59,11,2,2,0
0,40,49,15,4,3,0
0,15,23,9,1,9,0
0,40,20,1,2,5,0
0,3,64,15,2,3,0
0,40,34,15,2,3,0
0,35,63,7,2,0,0
0,40,51,11,2,0,0
0,35,40,15,5,0,0
0,55,55,6,2,2,0
0,25,30,9,2,6,0
0,40,55,9,2,6,0
1,56,47,15,1,3,0
0,40,50,9,2,7,0
1,55,32,15,4,2,0
0,30,60,7,2,11,0
0,40,53,11,2,2,0
0,30,45,9,2,9,0
0,40,31,11,2,3,0
0,40,32,11,4,2,0
0,30,37,15,2,7,0
0,60,28,15,2,0,0
0,40,26,2,2,2,1
1,80,47,11,3,3,0
1,50,34,15,2,3,0
0,40,42,11,2,6,0
0,40,32,11,2,6,0
1,42,35,8,2,3,0
0,40,38,15,2,7,0
1,40,35,9,2,0,0
0,35,45,7,2,0,0
0,40,31,9,2,3,0
1,60,52,15,3,3,0
0,50,20,15,2,5,0
0,50,24,12,2,12,0
1,40,29,8,2,2,0
0,40,23,9,2,3,0
0,40,34,11,5,0,0
0,38,54,12,2,0,0
0,30,21,15,2,7,0
0,30,23,9,2,0,0
1,40,55,12,2,3,0
0,40,37,7,2,2,0
0,40,20,15,5,0,0
0,40,53,9,2,7,1
0,40,34,11,2,6,0
0,40,43,15,2,9,0
0,60,24,15,4,13,0
0,40,23,11,2,10,0
0,40,29,8,2,6,0
0,40,58,15,2,0,0
0,40,40,12,2,0,0
0,40,43,15,0,0,0
0,40,25,12,5,3,0
0,24,23,9,1,9,0
0,50,34,11,3,2,0
0,35,26,15,2,11,0
1,65,60,10,2,9,0
1,50,39,11,2,13,0
0,40,21,11,2,7,0
0,40,33,15,2,3,0
1,70,26,9,2,3,0
0,40,52,1,2,7,0
1,30,34,9,2,7,0
0,48,24,11,2,6,0
0,60,34,12,4,4,0
0,70,53,6,4,4,0
0,40,31,11,2,2,0
0,15,58,11,2,11,0
0,40,32,11,2,2,0
0,40,57,11,2,7,0
0,45,32,11,2,11,0
0,10,77,6,2,8,0
0,40,37,15,4,2,0
0,40,51,11,2,0,0
0,60,33,7,4,11,0
0,35,53,11,1,13,0
0,50,32,11,2,11,0
0,40,30,15,2,2,0
0,24,33,9,2,7,0
0,40,31,8,2,0,0
0,40,28,15,2,0,0
0,20,19,2,2,7,0
0,60,27,11,2,11,0
0,40,21,4,2,5,1
0,40,24,9,2,9,0
0,54,46,11,2,13,0
0,40,31,9,2,3,0
1,40,60,15,2,13,0
0,38,21,0,2,11,0
0,40,31,8,2,13,0
1,40,26,9,2,11,0
0,25,46,11,2,8,0
1,60,25,11,3,3,0
0,30,23,15,1,0,0
1,40,53,12,3,3,0
1,50,45,15,2,9,0
0,40,70,9,2,0,0
0,30,17,0,2,7,0
0,40,18,11,2,2,0
1,60,34,12,2,11,0
0,40,41,15,2,0,0
0,40,28,9,2,0,0
0,40,23,11,5,10,0
0,40,32,15,2,3,0
0,48,56,5,2,6,0
0,45,36,11,2,3,0
0,50,26,11,2,0,0
0,7,62,9,2,12,0
0,40,35,7,2,0,0
0,40,25,9,1,9,0
0,50,28,11,2,13,0
0,25,21,15,2,0,0
0,40,31,0,2,13,0
0,25,23,7,2,7,1
1,40,58,9,3,9,0
1,40,55,12,1,9,0
0,40,54,11,2,2,0
0,30,40,1,2,6,0
0,10,27,14,2,9,1
0,25,55,11,2,0,0
0,45,53,11,2,13,0
0,46,23,2,2,13,0
0,16,66,11,2,2,0
1,60,34,8,4,3,0
0,40,39,0,2,13,0
0,40,21,15,2,0,0
0,35,26,15,2,0,0
0,40,21,11,2,0,1
0,40,59,11,2,11,0
0,40,61,0,2,13,0
1,50,30,9,2,11,0
0,40,22,8,2,6,0
0,30,47,11,2,6,0
0,40,50,11,2,7,0
0,40,59,0,1,2,0
1,80,35,7,2,7,0
0,56,63,0,2,4,0
0,40,48,15,2,2,1
1,44,41,15,0,9,0
0,20,26,15,2,5,0
0,50,29,8,4,4,0
0,40,30,11,2,5,0
0,20,19,11,2,11,0
0,37,27,9,2,0,0
0,70,59,11,4,4,0
0,40,19,11,2,2,0
0,40,45,6,2,5,1
0,40,37,11,2,0,0
0,38,44,10,1,9,0
0,38,34,9,0,0,0
0,35,30,9,2,12,0
1,40,30,9,2,3,1
0,40,56,1,2,7,0
0,40,19,11,2,7,0
0,40,37,5,2,2,0
0,40,21,15,2,0,0
0,45,34,11,4,4,0
0,50,27,9,2,3,0
0,40,44,12,1,9,0
0,40,33,9,2,3,0
0,50,32,15,2,3,0
0,40,37,15,2,2,0
0,48,26,9,2,11,0
0,30,20,15,2,9,0
0,40,37,15,2,2,0
0,48,22,4,2,2,1
0,35,44,9,2,12,0
0,40,30,11,1,2,0
0,40,55,11,1,7,0
0,40,36,1,2,6,0
0,40,29,2,2,12,0
0,40,45,8,5,10,0
1,55,38,9,3,11,0
0,40,42,15,2,2,0
0,40,27,8,2,3,0
0,25,20,15,2,0,0
0,35,43,9,2,9,0
0,40,21,11,2,0,0
0,40,33,9,2,9,0
1,80,36,11,4,2,0
0,40,34,2,2,7,1
1,44,54,15,2,3,0
1,40,30,11,2,2,0
0,40,63,11,2,6,0
1,50,36,9,2,3,0
0,50,25,9,2,3,0
0,40,55,11,2,2,0
1,45,44,15,2,9,0
0,40,41,11,2,6,0
1,40,47,7,2,9,0
1,40,41,9,2,9,0
0,40,35,11,2,13,1
0,40,18,11,2,0,0
0,30,23,11,2,7,0
0,40,57,9,2,3,0
0,65,56,3,4,3,0
0,35,25,15,3,11,0
0,40,35,9,4,9,0
0,40,61,8,2,0,0
0,55,36,9,5,9,0
0,15,18,2,2,11,0
0,20,21,15,2,11,0
0,40,32,11,1,13,0
1,45,52,2,2,6,0
0,55,48,11,2,2,0
0,40,40,9,2,9,0
0,40,42,11,2,0,0
0,40,34,15,2,6,0
0,40,27,7,2,12,0
0,65,47,9,4,4,0
0,45,65,6,4,2,0
0,99,61,12,3,3,0
0,28,18,15,2,11,0
1,45,48,10,2,9,0
0,40,30,9,2,11,0
1,50,68,11,4,4,0
0,80,23,11,2,11,0
0,24,65,11,4,3,0
0,44,32,9,2,0,0
1,40,44,12,2,3,0
1,40,48,12,1,9,0
0,45,24,8,2,12,0
0,40,58,15,2,4,0
0,50,32,15,1,9,1
1,50,54,12,2,3,0
1,45,35,12,2,9,0
0,50,35,7,2,3,0
0,40,24,11,2,11,0
0,40,38,11,4,2,0
1,40,57,11,1,3,0
0,60,38,15,2,11,0
0,40,49,11,2,2,0
0,16,25,9,2,12,0
0,40,56,15,2,13,0
0,40,32,1,2,7,0
0,40,22,9,2,9,0
0,40,33,11,2,2,0
0,12,42,15,2,0,0
0,48,62,11,4,13,0
0,40,26,9,1,10,0
1,40,46,15,2,2,0
1,50,33,9,2,11,0
0,40,43,8,1,3,0
1,40,43,11,2,2,0
0,40,35,0,2,2,0
0,48,48,11,2,5,0
1,40,55,9,0,3,0
0,40,45,8,2,2,0
0,40,59,12,0,3,0
0,40,56,11,1,2,0
0,10,21,11,2,7,0
0,40,38,11,2,7,0
0,40,27,15,2,0,0
1,50,48,5,3,2,0
1,60,37,12,5,9,0
0,30,63,11,4,2,0
1,38,27,11,5,13,0
0,25,20,15,2,11,0
0,40,51,7,4,3,0
1,40,28,7,2,9,0
0,40,39,8,2,7,1
1,55,35,12,2,11,0
0,40,65,5,2,2,0
0,40,54,8,1,13,0
0,40,24,15,2,0,0
0,40,36,9,2,3,0
1,40,52,11,2,2,0
0,40,64,11,2,6,0
0,40,43,15,2,2,0
0,40,47,11,0,0,0
0,40,32,2,2,5,0
0,30,20,15,2,11,0
0,38,33,15,2,0,0
0,40,52,11,2,0,1
0,40,49,5,2,6,0
0,18,31,11,2,11,0
0,6,62,11,4,7,0
0,55,44,15,2,2,0
1,40,68,12,1,9,0
0,40,40,15,0,0,0
0,50,46,5,2,5,0
0,40,22,11,2,6,0
0,15,37,9,4,12,0
0,70,62,12,2,9,0
1,50,37,9,2,3,0
0,68,44,11,2,11,0
1,40,41,8,2,11,0
0,40,36,9,1,9,0
0,45,26,9,2,7,0
1,40,48,11,0,13,0
0,28,21,11,2,7,0
1,40,44,8,2,2,0
1,30,56,0,2,11,1
0,40,25,6,2,13,0
0,50,32,9,1,9,0
1,40,47,15,2,0,0
0,40,26,15,2,5,0
0,40,23,8,2,3,0
1,40,41,15,0,9,0
0,25,55,15,4,3,0
0,25,23,15,2,3,0
0,15,29,15,2,9,0
0,40,48,12,2,3,0
0,40,36,15,2,2,0
0,40,46,8,2,2,0
0,40,34,15,2,0,0
0,40,27,7,5,0,1
0,40,18,11,2,6,0
0,24,18,15,2,7,0
0,40,42,5,2,2,0
1,45,36,12,2,3,0
1,40,52,14,3,11,0
1,45,44,9,3,3,0
1,60,53,15,2,11,0
1,60,36,9,2,11,0
0,40,27,9,2,12,0
0,60,52,11,2,6,0
0,40,60,12,4,9,0
1,45,41,7,2,12,0
1,40,64,14,4,9,0
0,25,25,3,2,7,1
0,40,63,5,2,7,1
0,40,54,8,1,2,0
0,40,21,11,2,5,0
0,40,27,9,2,0,1
0,30,37,11,2,7,0
0,35,22,11,2,13,0
0,40,54,5,2,2,0
0,40,54,0,2,7,0
0,40,60,11,1,7,0
0,25,19,1,2,5,0
0,40,25,11,1,0,0
0,40,51,11,1,0,0
0,40,47,11,0,3,0
0,50,44,0,4,2,0
0,57,57,11,2,9,0
0,34,22,15,2,11,0
0,20,36,15,5,7,0
0,40,39,15,2,6,0
1,50,49,10,2,9,0
0,40,41,11,2,7,1
0,38,35,15,2,0,0
0,40,30,9,2,3,0
1,60,53,14,4,9,0
0,25,34,7,4,9,0
0,20,18,11,2,11,0
0,65,33,9,3,11,0
0,40,45,15,5,0,0
1,35,43,9,5,3,0
0,35,40,11,2,2,0
